지역명,날짜,풍속,기온,습도,강수량,일조,일사
강릉,20230311,1.9,11.3,85.5,0.0,3.7,11.46
강릉,20230312,2.1,8.8,74.8,3.2,0.4,4.67
강릉,20230313,3.7,6.2,28.9,0.0,8.5,18.04
강릉,20230314,2.7,11.8,29.5,0.0,3.9,11.65
강릉,20230315,2.6,15.5,41.0,0.0,9.5,18.18
강릉,20230316,2.4,8.4,37.0,0.0,8.2,18.65
강릉,20230317,2.0,8.1,46.8,0.0,7.1,14.86
강릉,20230318,1.5,9.8,51.6,0.0,10.1,17.37
강릉,20230319,2.2,13.0,38.5,0.0,11.0,20.25
강릉,20230320,2.1,15.4,29.3,0.0,10.0,18.75
강릉,20230321,2.1,16.7,35.8,0.0,10.7,19.34
강릉,20230322,1.5,15.3,62.4,0.1,10.4,19.32
강릉,20230323,2.0,12.3,84.3,5.5,0.0,3.61
강릉,20230324,1.5,9.1,75.8,0.0,0.0,3.61
강릉,20230325,1.3,9.4,77.4,0.0,0.0,3.21
강릉,20230326,1.9,8.1,77.6,0.0,0.0,5.86
강릉,20230327,2.0,9.4,58.4,0.0,10.8,20.63
강릉,20230328,2.3,12.1,41.0,0.0,10.7,20.2
강릉,20230329,2.3,14.6,42.3,0.0,10.3,19.79
강릉,20230330,2.9,20.6,18.4,0.0,11.3,22.15
강릉,20230331,2.0,17.5,42.3,0.0,11.2,20.48
강릉,20230401,1.7,14.5,62.9,0.0,11.2,20.94
강릉,20230402,1.6,13.3,64.6,0.0,11.2,20.7
강릉,20230403,1.7,13.4,62.9,0.0,10.8,21.0
강릉,20230404,1.5,14.2,66.1,0.0,4.3,13.94
강릉,20230405,1.2,14.4,89.1,14.0,0.5,4.56
강릉,20230406,3.9,14.8,63.5,0.0,8.4,18.46
강릉,20230407,2.9,14.2,40.3,0.0,10.0,20.23
강릉,20230408,3.5,12.2,27.8,0.0,11.9,24.08
강릉,20230409,3.5,16.1,27.0,0.0,11.9,24.77
강릉,20230410,4.5,19.3,22.5,0.0,9.4,19.32
강릉,20230411,7.4,19.6,43.6,4.6,7.9,19.6
강릉,20230412,3.0,15.1,18.3,0.0,11.3,23.14
강릉,20230413,3.7,18.0,18.9,0.0,5.6,13.41
강릉,20230414,2.3,16.6,44.6,0.0,3.3,10.16
강릉,20230415,2.1,10.2,80.8,2.2,0.2,8.35
강릉,20230416,1.6,10.2,78.0,4.0,0.2,8.54
강릉,20230417,1.3,12.9,68.0,0.0,7.1,17.62
강릉,20230418,1.3,13.9,80.1,8.3,4.8,11.89
강릉,20230419,2.3,16.0,72.6,0.0,11.7,24.39
강릉,20230420,3.8,23.6,52.8,0.0,10.7,20.75
강릉,20230421,2.2,14.8,44.5,0.0,7.8,19.04
강릉,20230422,2.4,13.1,55.0,0.0,7.3,20.96
강릉,20230423,1.7,13.1,65.8,0.0,5.9,19.66
강릉,20230424,2.3,13.6,65.8,0.0,4.0,14.73
강릉,20230425,1.6,12.7,61.4,0.0,0.4,7.69
강릉,20230426,2.5,12.9,57.3,0.0,6.5,14.63
강릉,20230427,2.2,17.7,42.6,0.0,12.3,25.2
강릉,20230428,2.5,22.1,33.9,0.0,11.7,24.86
강릉,20230429,2.5,18.0,61.6,0.3,1.0,8.26
강릉,20230430,4.0,17.2,42.0,0.0,11.8,24.37
강릉,20230501,2.6,15.2,48.0,0.3,9.9,20.4
강릉,20230502,2.3,20.1,34.5,0.0,9.1,21.19
강릉,20230503,1.9,22.9,33.6,0.0,12.2,26.53
강릉,20230504,2.0,23.9,47.9,0.0,9.1,19.56
강릉,20230505,2.4,17.9,78.3,7.2,0.3,6.89
강릉,20230506,2.8,10.9,95.5,66.4,0.0,1.52
강릉,20230507,1.8,11.4,77.1,0.0,0.2,10.09
강릉,20230508,2.1,16.3,47.3,0.0,12.8,27.64
강릉,20230509,2.8,23.6,31.0,0.0,12.5,27.44
강릉,20230510,2.0,20.4,50.1,0.0,12.4,25.57
강릉,20230511,1.8,18.6,69.4,0.0,9.0,23.01
강릉,20230512,1.2,18.6,69.5,0.0,8.6,20.87
강릉,20230513,1.6,18.2,65.5,0.0,10.1,24.25
강릉,20230514,1.6,18.6,71.1,0.1,8.8,23.77
강릉,20230515,2.0,22.2,56.4,0.0,9.2,23.13
강릉,20230516,3.7,30.1,33.0,0.0,11.6,26.2
강릉,20230517,2.8,28.7,30.4,0.0,10.9,23.21
강릉,20230518,2.5,22.6,62.6,0.1,1.1,8.53
강릉,20230519,2.3,16.7,79.8,0.4,0.2,6.67
강릉,20230520,2.0,21.9,62.5,0.0,11.8,26.0
강릉,20230521,3.5,23.8,44.3,0.0,3.0,17.17
강릉,20230522,2.6,19.3,53.0,0.0,3.6,16.91
강릉,20230523,2.2,18.9,46.9,0.0,10.7,27.17
강릉,20230524,2.1,21.1,40.9,0.0,9.0,23.33
강릉,20230525,1.9,22.7,42.8,0.0,9.4,24.34
강릉,20230526,2.0,23.0,52.0,0.7,10.5,24.72
강릉,20230527,1.3,22.8,65.9,2.4,0.6,8.24
강릉,20230528,1.1,19.0,91.3,5.3,0.0,5.02
강릉,20230529,0.8,20.4,88.9,7.9,3.8,9.7
강릉,20230530,1.6,18.7,83.4,0.3,1.4,11.57
강릉,20230531,1.6,20.4,63.1,0.0,11.6,27.01
강릉,20230601,1.8,24.3,56.9,0.0,3.7,16.69
강릉,20230602,1.7,22.8,65.1,0.0,9.2,23.71
강릉,20230603,2.0,24.4,45.5,0.0,12.6,28.65
강릉,20230604,3.0,25.9,34.8,0.0,11.0,26.18
강릉,20230605,3.2,26.3,40.4,0.0,10.7,23.86
강릉,20230606,2.7,25.1,46.8,0.0,8.6,21.6
강릉,20230607,2.8,25.9,49.4,0.0,12.4,27.39
강릉,20230608,2.3,26.3,45.8,0.0,2.9,13.81
강릉,20230609,1.9,21.9,62.9,33.8,12.8,28.82
강릉,20230610,1.9,20.8,73.9,8.8,4.3,16.71
강릉,20230611,1.4,20.1,83.3,4.5,8.0,20.16
강릉,20230612,1.4,20.9,80.4,0.0,2.8,16.64
강릉,20230613,1.6,21.4,78.6,0.0,6.2,19.2
강릉,20230614,1.8,19.7,77.0,0.0,6.3,18.39
강릉,20230615,1.6,20.9,77.4,0.0,4.3,16.57
강릉,20230616,1.3,26.1,61.0,0.0,12.9,27.42
강릉,20230617,2.3,29.2,41.8,0.0,11.9,27.22
강릉,20230618,2.6,25.0,61.4,0.0,10.4,22.42
강릉,20230619,1.9,22.5,73.3,0.0,9.9,24.35
강릉,20230620,2.1,20.6,75.6,0.0,1.2,11.27
강릉,20230621,1.7,18.1,89.0,40.6,0.0,5.37
강릉,20230622,1.5,20.5,77.0,1.2,8.2,23.95
강릉,20230623,1.9,20.7,74.6,0.0,5.5,19.56
강릉,20230624,1.6,21.7,72.8,0.0,11.6,27.51
강릉,20230625,1.3,23.3,73.4,0.0,10.3,25.49
강릉,20230626,1.0,20.9,91.4,31.9,0.1,6.61
강릉,20230627,3.0,26.0,64.4,1.9,11.0,26.9
강릉,20230628,2.9,28.3,54.8,0.0,10.6,26.34
강릉,20230629,2.1,24.4,73.8,31.6,0.0,6.36
강릉,20230630,1.0,20.6,88.5,5.7,0.9,6.38
강릉,20230701,1.3,24.4,77.0,0.0,9.3,25.05
강릉,20230702,2.0,26.8,63.5,0.0,5.1,18.26
강릉,20230703,1.2,23.3,81.5,0.0,3.9,17.67
강릉,20230704,1.3,24.1,82.5,6.1,1.5,14.19
강릉,20230705,3.9,28.0,63.6,8.6,10.2,26.17
강릉,20230706,5.3,29.8,51.8,0.0,3.1,16.27
강릉,20230707,1.8,27.1,55.5,0.0,2.5,12.94
강릉,20230708,1.7,23.8,78.0,0.0,4.7,20.26
강릉,20230709,1.5,24.3,83.8,32.7,2.1,10.17
강릉,20230710,2.4,29.2,63.0,1.3,6.7,15.29
강릉,20230711,3.3,26.8,68.0,3.6,2.9,8.37
강릉,20230712,1.9,27.5,70.1,4.7,6.7,17.57
강릉,20230713,0.7,25.4,87.8,11.0,0.0,4.88
강릉,20230714,1.3,28.0,79.5,11.5,2.0,10.5
강릉,20230715,1.7,26.3,82.0,7.3,0.0,2.77
강릉,20230716,1.8,26.9,72.6,0.0,0.1,4.33
강릉,20230717,1.2,27.5,76.8,2.0,1.1,11.11
강릉,20230718,1.0,24.7,91.1,13.0,0.0,4.69
강릉,20230719,1.6,25.0,81.9,0.0,5.0,18.12
강릉,20230720,1.2,25.7,78.9,0.0,11.4,25.7
강릉,20230721,1.4,26.0,81.6,0.0,5.8,19.06
강릉,20230722,1.5,27.5,75.1,0.0,8.6,24.27
강릉,20230723,1.3,27.5,78.1,2.3,0.0,4.14
강릉,20230724,1.3,28.5,75.1,0.2,3.6,12.78
강릉,20230725,1.9,30.7,60.8,0.0,6.7,18.79
강릉,20230726,2.0,30.4,61.0,0.4,5.1,18.69
강릉,20230727,1.4,31.1,62.3,0.0,11.5,26.09
강릉,20230728,1.3,31.7,63.5,0.0,12.4,26.18
강릉,20230729,1.2,30.9,66.3,0.0,11.5,25.43
강릉,20230730,1.4,31.6,58.0,0.0,10.9,24.37
강릉,20230731,1.5,30.5,62.8,0.0,6.7,20.48
강릉,20230801,1.0,29.8,67.8,0.0,10.3,22.76
강릉,20230802,1.7,32.9,56.5,0.0,10.0,23.89
강릉,20230803,2.4,33.4,46.5,0.0,11.3,23.93
강릉,20230804,1.9,33.2,53.9,0.0,7.8,20.29
강릉,20230805,1.7,32.4,59.4,0.0,12.3,25.76
강릉,20230806,1.1,28.1,84.0,27.7,1.8,12.93
강릉,20230807,1.6,24.9,93.0,39.5,0.0,4.8
강릉,20230808,1.8,23.3,88.6,0.9,0.0,4.29
강릉,20230809,1.6,22.3,93.0,76.4,0.0,2.64
강릉,20230810,3.4,22.5,95.5,270.5,0.0,1.78
강릉,20230811,2.7,27.7,67.6,0.0,9.2,22.97
강릉,20230812,1.2,24.4,84.4,0.6,0.7,8.99
강릉,20230813,1.1,24.3,86.4,0.0,1.3,10.67
강릉,20230814,1.4,24.2,87.6,0.0,0.6,8.39
강릉,20230815,2.2,22.8,91.0,2.3,0.0,7.03
강릉,20230816,1.6,24.3,82.9,0.0,3.1,14.51
강릉,20230817,1.3,25.1,83.6,0.0,5.5,16.65
강릉,20230818,1.1,24.9,86.6,0.3,1.8,13.46
강릉,20230819,1.2,26.0,83.6,0.0,4.0,16.71
강릉,20230820,1.3,26.2,88.5,21.0,4.0,15.64
강릉,20230821,1.4,27.6,82.9,0.0,8.7,21.57
강릉,20230822,2.3,30.5,65.3,0.0,11.1,22.75
강릉,20230823,2.3,26.4,79.4,8.6,6.6,16.81
강릉,20230824,1.1,23.0,94.0,23.0,0.0,4.26
강릉,20230825,1.6,25.5,81.6,11.0,9.5,22.42
강릉,20230826,2.0,26.4,67.1,0.0,11.4,22.49
강릉,20230827,1.6,24.1,78.4,0.0,3.2,14.69
강릉,20230828,1.1,22.5,90.5,7.8,0.0,2.69
강릉,20230829,1.2,26.3,85.8,1.9,0.7,7.98
강릉,20230830,1.4,23.8,88.1,29.3,0.0,3.43
강릉,20230831,1.2,23.8,80.3,0.0,4.1,15.71
강릉,20230901,2.4,24.7,65.4,0.0,10.5,21.58
강릉,20230902,2.0,24.2,73.3,0.0,8.8,18.84
강릉,20230903,1.1,23.7,86.1,0.0,0.0,6.9
강릉,20230904,1.2,23.9,86.4,0.1,0.2,8.06
강릉,20230905,1.4,24.4,84.8,0.0,4.0,15.61
강릉,20230906,2.0,23.7,82.8,0.0,5.6,16.37
강릉,20230907,1.7,22.8,77.1,0.0,10.9,20.97
강릉,20230908,1.8,22.7,75.9,0.0,10.6,21.08
강릉,20230909,1.9,22.7,70.5,0.0,11.7,22.03
강릉,20230910,1.7,23.2,75.4,0.0,9.9,20.64
강릉,20230911,1.4,23.8,78.5,0.0,7.2,16.91
강릉,20230912,1.9,26.2,73.8,0.0,8.3,16.74
강릉,20230913,1.2,21.0,91.6,41.5,0.0,2.43
강릉,20230914,1.7,20.8,94.6,19.3,0.0,4.12
강릉,20230915,0.9,21.5,95.8,10.0,0.0,2.98
강릉,20230916,0.8,22.1,94.4,28.3,0.0,4.56
강릉,20230917,1.1,22.6,92.0,0.2,0.3,6.83
강릉,20230918,1.3,25.1,82.1,0.1,7.9,16.68
강릉,20230919,2.2,26.9,57.6,0.0,7.0,15.68
강릉,20230920,1.7,20.9,89.5,92.1,0.0,1.6
강릉,20230921,2.5,18.6,77.3,10.8,0.1,7.18
강릉,20230922,2.1,19.5,70.3,0.0,11.1,20.32
강릉,20230923,2.0,20.1,75.0,1.4,4.3,10.59
강릉,20230924,1.8,19.7,72.9,0.0,7.2,15.71
강릉,20230925,1.7,20.8,78.8,5.3,3.2,12.11
강릉,20230926,0.7,20.1,95.3,17.0,0.0,3.79
강릉,20230927,1.1,20.4,95.8,10.3,0.0,4.44
강릉,20230928,1.7,23.5,72.0,0.0,10.1,17.51
강릉,20230929,2.1,21.1,65.5,0.0,5.6,14.09
강릉,20230930,2.5,21.2,61.6,0.4,4.5,11.0
강릉,20231001,2.4,19.1,55.1,0.0,11.0,18.84
강릉,20231002,2.8,18.1,52.1,0.0,10.7,18.92
강릉,20231003,2.4,18.2,59.3,0.0,1.4,8.45
강릉,20231004,2.7,20.4,53.8,0.0,7.0,13.69
강릉,20231005,2.4,16.2,44.8,0.0,10.7,18.58
강릉,20231006,2.4,15.7,54.1,0.0,9.0,16.69
강릉,20231007,2.0,17.1,63.8,0.0,4.9,11.81
강릉,20231008,1.6,16.5,76.6,0.0,0.1,6.0
강릉,20231009,2.1,16.8,77.6,0.1,1.8,8.42
강릉,20231010,2.5,16.6,74.1,2.7,8.1,15.08
강릉,20231011,2.7,17.0,67.1,0.0,8.0,14.74
강릉,20231012,2.3,17.5,70.8,0.0,7.1,13.72
강릉,20231013,1.6,17.7,72.1,0.0,4.9,11.47
강릉,20231014,2.0,16.2,70.4,0.9,2.5,7.53
강릉,20231015,3.1,18.5,54.8,0.0,10.4,16.18
강릉,20231016,1.8,16.6,67.0,0.4,1.0,5.89
강릉,20231017,2.3,15.5,55.1,0.0,10.4,16.06
강릉,20231018,3.0,19.8,39.3,0.0,8.2,13.43
강릉,20231019,2.9,19.2,58.1,0.0,0.0,1.51
강릉,20231020,3.0,15.0,34.6,0.0,9.8,16.36
강릉,20231021,2.5,10.9,49.4,0.0,7.8,14.41
강릉,20231022,3.2,15.7,40.8,0.0,9.2,15.19
강릉,20231023,2.1,17.1,50.1,0.0,9.8,14.67
강릉,20231024,2.0,18.1,51.6,0.0,7.7,12.94
강릉,20231025,2.1,19.3,51.9,0.0,9.7,13.13
강릉,20231026,3.0,20.0,50.1,0.0,7.8,11.64
강릉,20231027,2.3,13.2,80.3,22.0,0.0,1.25
강릉,20231028,2.0,13.2,77.9,0.0,5.7,9.63
강릉,20231029,2.3,13.8,72.0,0.0,9.3,14.0
강릉,20231030,1.7,17.1,53.8,0.0,9.9,13.33
강릉,20231031,3.0,20.1,35.8,0.0,9.8,13.58
강릉,20231101,3.6,21.5,55.5,0.0,6.4,10.65
강릉,20231102,2.9,24.3,40.6,0.0,9.3,12.29
강릉,20231103,3.7,21.4,56.5,8.5,4.9,10.2
강릉,20231104,1.4,14.9,94.6,30.0,0.0,0.78
강릉,20231105,0.9,15.7,94.8,0.7,0.0,3.07
강릉,20231106,5.7,17.8,59.1,1.8,7.6,11.97
강릉,20231107,4.7,10.8,42.5,0.0,9.7,13.5
강릉,20231108,2.1,11.2,59.4,0.0,9.6,12.46
강릉,20231109,2.2,15.5,59.8,0.0,8.5,10.36
강릉,20231110,3.3,11.6,42.8,0.0,6.8,11.2
강릉,20231111,1.8,6.5,50.8,0.0,4.3,7.81
강릉,20231112,2.5,5.2,37.6,0.0,9.6,12.82
강릉,20231113,2.6,6.6,31.6,0.0,9.5,12.65
강릉,20231114,2.4,8.6,36.3,0.0,9.5,12.45
강릉,20231115,1.9,9.2,48.3,0.0,9.4,12.03
강릉,20231116,2.2,9.5,58.3,0.0,0.0,2.82
강릉,20231117,3.0,6.1,45.5,0.0,7.3,11.41
강릉,20231118,4.5,3.5,38.9,0.0,9.4,11.89
강릉,20231119,3.9,10.1,48.1,0.0,5.6,7.95
강릉,20231120,2.1,8.9,52.1,0.0,9.3,11.36
강릉,20231121,3.0,15.1,22.3,0.0,9.3,11.64
강릉,20231122,2.7,15.5,36.5,0.0,9.2,11.41
강릉,20231123,3.6,15.4,38.6,0.0,8.4,10.45
강릉,20231124,3.0,3.2,30.5,0.0,9.3,11.59
강릉,20231125,1.9,1.7,36.3,0.0,9.2,11.38
강릉,20231126,2.0,7.4,37.5,0.0,5.5,8.74
강릉,20231127,3.2,9.9,56.6,0.0,2.3,6.51
강릉,20231128,3.1,5.2,39.0,0.0,8.9,10.54
강릉,20231129,3.2,3.1,40.9,0.0,7.9,10.27
강릉,20231130,3.2,-0.8,35.3,0.0,9.2,11.09
강릉,20231201,3.1,1.1,32.3,0.0,9.0,10.96
강릉,20231202,3.5,5.1,42.9,0.0,7.8,9.92
강릉,20231203,1.7,4.6,40.9,0.0,9.1,10.47
강릉,20231204,2.6,7.7,27.6,0.0,9.1,10.63
강릉,20231205,2.3,7.8,50.4,0.0,8.8,9.42
강릉,20231206,2.5,9.7,57.6,5.7,3.0,5.56
강릉,20231207,3.0,8.6,40.5,0.0,7.8,9.09
강릉,20231208,1.6,13.4,47.1,0.0,8.2,8.66
강릉,20231209,3.2,16.5,58.8,0.0,7.6,8.47
강릉,20231210,1.6,10.6,85.4,31.4,0.1,2.2
강릉,20231211,2.7,8.8,95.8,91.2,0.0,0.58
강릉,20231212,2.3,4.4,93.0,17.2,0.0,2.8
강릉,20231213,1.3,6.9,77.3,0.0,8.8,9.91
강릉,20231214,1.7,7.0,86.5,16.2,0.0,1.36
강릉,20231215,2.4,2.7,95.6,52.4,0.0,1.13
강릉,20231216,3.4,0.0,57.6,0.1,5.9,10.13
강릉,20231217,4.1,-6.4,35.3,0.0,8.9,10.81
강릉,20231218,2.9,-3.4,33.9,0.0,4.4,6.82
강릉,20231219,1.9,-0.3,48.0,0.0,4.5,8.85
강릉,20231220,3.3,-3.2,48.8,0.0,8.4,9.76
강릉,20231221,4.0,-7.5,36.4,0.0,8.9,10.64
강릉,20231222,4.0,-7.1,35.3,0.0,8.6,10.31
강릉,20231223,2.9,-2.3,32.8,0.0,8.8,10.4
강릉,20231224,2.7,0.5,47.5,0.0,7.7,9.49
강릉,20231225,3.2,2.0,50.3,0.0,7.9,9.33
강릉,20231226,3.4,4.2,50.0,0.0,8.2,9.68
강릉,20231227,1.9,2.7,64.9,0.0,8.5,9.16
강릉,20231228,2.5,3.9,53.4,0.0,7.2,7.94
강릉,20231229,2.6,5.7,44.5,0.0,8.9,9.93
강릉,20231230,1.9,4.5,66.8,0.3,0.0,1.43
강릉,20231231,2.2,3.0,92.0,14.7,0.0,1.4
강릉,20240101,1.0,3.8,83.6,1.3,0.8,3.62
강릉,20240102,3.3,6.1,53.5,0.0,6.1,8.33
강릉,20240103,2.1,4.6,53.5,0.0,5.3,9.41
강릉,20240104,4.0,4.5,44.5,0.0,8.9,10.51
강릉,20240105,4.6,8.2,50.0,0.0,7.3,8.99
강릉,20240106,3.1,4.1,40.6,0.0,9.0,10.47
강릉,20240107,2.9,-0.8,35.8,0.0,9.0,10.73
강릉,20240108,2.6,-0.6,29.3,0.0,7.7,10.76
강릉,20240109,1.5,3.2,60.3,0.0,0.0,3.12
강릉,20240110,1.9,2.7,61.1,0.0,6.2,8.51
강릉,20240111,4.7,3.9,47.0,0.0,8.2,10.4
강릉,20240112,2.2,5.4,36.4,0.0,9.1,10.47
강릉,20240113,1.8,0.9,46.1,0.0,9.1,10.8
강릉,20240114,3.2,6.3,43.4,0.0,5.4,7.86
강릉,20240115,2.3,2.0,47.1,0.0,9.0,10.81
강릉,20240116,2.0,2.3,43.3,0.0,9.0,11.31
강릉,20240117,3.8,8.2,42.4,0.0,0.0,1.95
강릉,20240118,1.9,5.9,78.0,1.4,0.0,1.22
강릉,20240119,1.0,2.6,90.1,2.3,0.0,1.04
강릉,20240120,2.4,1.7,96.6,38.8,0.0,0.89
강릉,20240121,1.3,1.0,91.1,3.0,0.0,3.94
강릉,20240122,4.5,-3.5,52.9,0.0,8.1,11.34
강릉,20240123,4.1,-8.8,46.9,0.0,9.3,12.11
강릉,20240124,3.3,-7.0,43.5,0.0,9.4,12.52
강릉,20240125,2.4,-2.8,40.4,0.0,9.4,12.38
강릉,20240126,2.2,0.9,41.8,0.0,9.4,12.23
강릉,20240127,2.1,2.1,53.4,0.0,9.0,12.03
강릉,20240128,1.9,1.8,52.0,0.0,9.0,11.83
강릉,20240129,1.8,1.8,51.4,0.0,9.5,12.6
강릉,20240130,1.9,1.4,63.5,0.0,8.9,11.78
강릉,20240131,1.3,5.0,57.4,0.0,8.5,11.88
강릉,20240201,1.5,1.1,86.1,9.0,0.0,0.63
강릉,20240202,0.8,0.8,91.5,0.4,0.0,3.75
강릉,20240203,0.9,1.9,88.1,0.1,0.0,3.48
강릉,20240204,1.2,2.6,85.1,0.0,0.0,3.85
강릉,20240205,1.7,0.3,95.9,29.9,0.0,1.46
강릉,20240206,1.1,0.2,80.5,0.1,1.4,6.97
강릉,20240207,1.1,0.4,85.5,0.1,0.5,5.43
강릉,20240208,1.8,1.3,69.8,0.0,9.4,13.75
강릉,20240209,1.9,2.1,66.5,0.0,9.2,12.38
강릉,20240210,1.9,3.3,51.3,0.0,9.1,12.45
강릉,20240211,2.8,3.0,45.6,0.0,5.5,8.89
강릉,20240212,2.7,6.8,37.1,0.0,9.9,14.9
강릉,20240213,5.1,12.3,47.4,0.0,9.5,14.01
강릉,20240214,3.2,16.4,52.5,0.0,5.1,10.14
강릉,20240215,2.4,3.7,89.8,31.9,0.0,0.72
강릉,20240216,1.6,3.2,70.8,0.0,9.3,16.06
강릉,20240217,3.8,10.1,33.8,0.0,10.1,16.1
강릉,20240218,2.3,12.7,47.1,0.2,6.3,11.02
강릉,20240219,1.4,8.4,90.3,7.6,2.1,6.45
강릉,20240220,1.0,2.7,96.3,33.6,0.0,1.29
강릉,20240221,1.6,1.0,98.1,35.6,0.0,1.9
강릉,20240222,1.7,-0.7,94.0,18.6,0.0,0.51
강릉,20240223,1.3,-0.6,88.6,4.1,0.0,0.52
강릉,20240224,1.1,0.1,85.0,0.7,0.0,0.92
강릉,20240225,1.2,1.2,91.8,2.0,0.1,4.71
강릉,20240226,1.6,1.2,87.8,1.4,0.0,5.58
강릉,20240227,1.3,1.8,75.3,0.0,1.5,9.14
강릉,20240228,1.3,3.2,73.9,0.0,6.6,12.5
강릉,20240229,1.0,3.6,75.5,0.0,0.0,5.32
강릉,20240301,2.9,-0.3,37.5,0.0,10.1,18.57
강릉,20240302,4.0,0.2,41.8,0.0,8.7,16.1
강릉,20240303,2.0,4.5,57.6,0.0,6.4,13.21
강릉,20240304,1.4,4.7,62.9,0.0,10.2,17.6
강릉,20240305,1.6,3.4,84.1,6.3,0.0,2.79
강릉,20240306,2.3,2.5,82.5,2.9,0.0,5.78
강릉,20240307,1.4,3.2,80.9,0.7,0.2,6.03
강릉,20240308,2.6,3.1,48.4,0.0,9.0,17.36
강릉,20240309,2.1,1.5,54.0,0.0,10.6,18.94
강릉,20240310,2.3,6.9,37.1,0.0,11.0,19.0
강릉,20240311,2.4,10.0,28.3,0.0,1.1,7.49
강릉,20240312,1.8,4.7,67.6,0.0,1.6,5.54
강릉,20240313,3.0,8.0,46.9,0.0,10.1,19.37
강릉,20240314,3.0,12.0,33.6,0.0,10.9,19.59
강릉,20240315,4.2,15.4,28.5,0.0,10.8,18.7
강릉,20240316,2.0,12.6,56.6,0.0,9.0,17.59
강릉,20240317,3.5,11.2,45.3,0.0,9.5,16.7
강릉,20240318,2.2,7.4,44.5,0.0,10.8,19.98
강릉,20240319,3.2,8.2,51.3,2.7,5.4,12.97
강릉,20240320,1.8,2.1,85.5,9.4,2.9,9.55
강릉,20240321,2.3,3.9,58.6,0.0,9.1,18.56
강릉,20240322,1.8,7.5,69.8,0.7,4.3,14.25
강릉,20240323,1.1,8.0,79.9,1.4,5.8,15.5
강릉,20240324,1.3,8.6,81.5,0.0,4.8,15.2
강릉,20240325,1.6,7.7,87.5,9.8,0.0,2.75
강릉,20240326,1.8,4.4,86.3,32.1,1.7,7.19
강릉,20240327,1.1,10.2,68.3,0.0,10.1,19.37
강릉,20240328,1.6,12.7,62.9,0.0,0.0,5.02
강릉,20240329,4.0,12.6,44.1,0.0,10.4,20.78
강릉,20240330,2.8,10.6,45.6,0.0,9.9,19.27
강릉,20240331,1.4,10.7,44.8,0.0,9.9,19.7
강릉,20240401,1.8,11.3,47.5,0.0,11.5,21.84
강릉,20240402,1.6,12.3,55.4,0.0,10.9,21.43
강릉,20240403,1.2,8.6,83.4,2.9,0.0,2.8
강릉,20240404,1.3,10.1,67.3,0.0,0.8,12.54
강릉,20240405,1.7,12.9,58.9,0.0,9.0,19.85
강릉,20240406,2.1,17.8,40.8,0.0,9.6,17.29
강릉,20240407,2.6,19.7,31.1,0.0,11.9,22.72
강릉,20240408,2.3,18.0,44.5,0.0,5.5,16.43
강릉,20240409,2.7,8.6,54.1,0.0,11.5,23.72
강릉,20240410,1.6,12.9,52.8,0.0,8.6,20.0
강릉,20240411,1.2,16.4,55.6,0.0,0.7,9.58
강릉,20240412,1.7,19.6,49.0,0.0,11.8,22.88
강릉,20240413,1.7,21.8,42.8,0.0,11.7,22.85
강릉,20240414,1.8,21.3,44.9,0.0,11.5,23.33
강릉,20240415,1.2,17.2,72.1,1.6,1.2,5.82
강릉,20240416,3.7,18.5,50.4,0.0,6.9,19.75
강릉,20240417,2.1,16.4,53.9,0.0,9.4,21.11
강릉,20240418,1.3,16.1,64.1,0.0,11.2,22.89
강릉,20240419,2.0,18.8,55.9,0.0,11.1,22.95
강릉,20240420,2.0,13.1,91.4,20.5,0.0,3.12
강릉,20240421,1.6,13.9,92.8,6.6,0.0,5.03
강릉,20240422,2.0,14.7,75.9,0.0,5.3,19.1
강릉,20240423,1.7,13.6,76.6,1.0,2.9,15.3
강릉,20240424,1.5,10.8,88.4,9.3,0.2,4.84
강릉,20240425,3.1,21.4,42.3,0.0,11.2,24.29
강릉,20240426,1.9,22.2,36.3,0.0,11.1,21.7
강릉,20240427,1.9,23.6,37.8,0.0,12.0,24.71
강릉,20240428,2.7,16.3,66.3,0.0,10.3,22.54
강릉,20240429,2.4,12.8,76.9,0.0,1.4,5.71
강릉,20240430,1.7,12.2,80.6,0.0,3.2,8.01
강릉,20240501,1.9,13.3,67.9,0.0,11.6,25.51
강릉,20240502,1.5,17.7,47.4,0.0,12.9,26.52
강릉,20240503,2.0,21.4,40.8,0.0,12.9,26.84
강릉,20240504,1.7,23.0,41.5,0.0,12.1,25.68
강릉,20240505,2.3,21.5,63.6,0.6,0.0,3.42
강릉,20240506,3.1,18.8,70.1,0.0,4.7,17.79
강릉,20240507,2.5,11.2,93.6,20.4,0.0,5.35
강릉,20240508,1.5,12.7,67.3,0.0,10.3,26.65
강릉,20240509,3.3,19.6,41.8,0.0,12.7,25.37
강릉,20240510,3.3,23.6,38.8,0.0,11.2,25.55
강릉,20240511,3.3,22.2,47.4,0.0,8.1,19.48
강릉,20240512,2.1,18.9,49.5,0.0,10.2,25.41
강릉,20240513,2.4,19.3,41.1,0.0,13.1,28.21
강릉,20240514,2.8,24.1,31.3,0.0,13.1,27.64
강릉,20240515,3.4,15.8,66.6,29.1,4.8,11.62
강릉,20240516,3.4,12.5,67.6,26.2,3.4,15.35
강릉,20240517,3.9,21.8,40.8,0.0,10.6,25.27
강릉,20240518,4.3,26.4,29.5,0.0,13.1,28.11
강릉,20240519,2.5,20.8,52.5,0.0,13.0,27.11
